925,76915,92173
926,3837,14816
927,46275,95453
928,99265,95226
929,71314,52881
930,92567,45029
931,55879,82451
932,16143,74029
933,1135,68549
934,9392,17432
935,72072,26227
936,25302,27376
937,25470,15706
938,65299,17900
939,901,84141
940,13494,66850
941,15902,94920
942,17374,75107
943,45516,46688
944,47163,74952
945,57506,73317
946,42785,73572
947,87247,66776
948,28327,53432
949,80211,17146
950,73570,1379
951,22797,43459
952,26433,94098
953,36664,76873
954,51467,3031
955,37363,27753
956,48017,79747
957,85531,45125
958,78385,68973
959,67884,56871
960,93152,58951
961,57284,83274
962,13484,70139
963,14356,37798
964,82681,19689
965,65223,74809
966,88794,17248
967,6916,38265
968,57665,71322
969,11333,62254
970,2727,33615
971,77885,81030
972,99087,80399
973,52811,97325
974,21535,29336
975,18745,48539
976,95190,7452
977,30833,17659
978,29399,82632
979,23416,82818
980,32468,42422
981,70316,72503
982,41561,94277
983,41590,72829
984,24459,49216
985,3680,47722
986,82754,82819
987,37192,42737
988,72358,82995
989,46029,23409
990,82661,14734
991,44398,13789
992,73956,88246
993,5397,25
994,6089,5910
995,52129,50086
996,97639,82992
997,63369,28285
998,17268,1955
999,75586,93093
1000,71708,6221
1001,48831,62452
1002,26878,26448
1003,47268,31805
1004,84256,15908
1005,8085,71540
1006,54586,62837
1007,38378,47995
1008,51779,91449
1009,68408,20272
1010,41078,6056
1011,53373,41131
1012,69035,14662
1013,36381,66713
1014,42278,23179
1015,53159,21401
1016,95995,8666
1017,90346,70877
1018,56467,65975
1019,10500,2824
1020,26282,54930
1021,55005,57630
1022,2791,37008
1023,29026,52361
1024,99244,63981
1025,82523,21751
1026,1526,97823
1027,24080,6005
1028,13999,42356
1029,93877,80112
1030,9720,38510
1031,14176,62181
1032,40733,35423
1033,91762,46507
1034,59076,81485
1035,89433,98426
1036,36923,58839
1037,94178,62708
1038,99787,66345
1039,26223,76889
1040,34351,75216
1041,35113,30876
1042,9401,3517
1043,41256,35751
1044,8257,18489
1045,41733,17869
1046,22581,29391
1047,40870,65289
1048,56963,63531
1049,91919,35437
1050,55989,79957
1051,34553,14162
1052,64372,40174
1053,73496,41394
1054,88071,30471
1055,47113,10587
1056,38393,57280
1057,68194,55012
1058,45302,49553
1059,81888,19731
1060,2938,94632
1061,64036,77757
1062,18373,67299
1063,97046,9703
1064,15677,34226
1065,45699,47764
1066,44182,73652
1067,93917,45753
1068,94304,11830
1069,35136,84569
1070,68744,46813
1071,25428,44655
1072,13141,72453
1073,36255,14301
1074,78110,36652
1075,88390,45093
1076,51564,94987
1077,70744,7431
1078,76012,98385
1079,36990,90213
1080,9919,61718
1081,41703,46906
1082,7880,86045
1083,50944,76732
1084,87140,66804
1085,79368,95060
1086,20210,14603
1087,6397,11421
1088,52585,59452
1089,13633,43726
1090,23769,89595
1091,4284,97966
1092,43246,88426
1093,59734,34644
1094,78732,93090
1095,52617,1110
1096,12295,26152
1097,51359,87058
1098,81170,2209
1099,30024,24816
1100,89097,59008
1101,78637,34236
1102,59703,32807
1103,64947,26343
1104,43571,86686
1105,36522,10808
1106,47368,34241
1107,33953,52793
1108,62947,61641
1109,90769,78916
1110,18925,57769
1111,87918,21216
1112,59547,44266
1113,20959,51172
1114,60927,5442
1115,9000,41008
1116,23357,50335
1117,14881,46473
1118,41968,70210
1119,49541,64281
1120,64791,27902
1121,27587,91292
1122,74202,2013
1123,11762,69261
1124,27148,35439
1125,99332,32801
1126,78931,25101
1127,34921,48245
1128,85945,52295
1129,1655,91289
1130,37551,9260
1131,50928,15527
1132,65477,8914
1133,2275,44459
1134,85414,38731
1135,26675,10043
1136,73678,2698
1137,31579,17666
1138,43741,90273
1139,42146,78490
1140,61479,3147
1141,75022,55708
1142,10127,72096
1143,41665,70732
1144,96782,29483
1145,18735,20492
1146,56602,29487
1147,10870,31243
1148,700,39303
1149,42881,86186
1150,93166,17489
1151,80801,43960
1152,64120,69708
1153,47469,69819
1154,69037,60591
1155,6841,43756
1156,51507,92756
1157,26565,49426
1158,82167,85910
1159,86100,98203
1160,59679,13913
1161,11144,58062
1162,62575,67681
1163,41833,30810
1164,24404,8245
1165,41909,81874
1166,66728,36419
1167,3467,70903
1168,41054,57178
1169,17422,10716
1170,43296,50156
1171,12099,58722
1172,28050,89561
1173,91966,23508
1174,54106,42706
1175,14809,45668
1176,84343,68242
1177,73628,93231
1178,94659,94891
1179,51660,70917
1180,3397,75196
1181,9422,51648
1182,44079,70379
1183,87934,20906
1184,30166,25448
1185,55380,57165
1186,86221,51138
1187,15783,44443
1188,82852,89105
1189,96213,64409
1190,57583,7239
1191,18603,14570
1192,62860,53470
1193,63306,76227
1194,61752,63197
1195,9269,39595
1196,19469,2794
1197,38301,59367
1198,23468,194
1199,35299,43329
1200,81869,31066
1201,78293,22188
1202,32789,4703
1203,39806,66526
1204,91368,94499
1205,7861,44595
1206,17662,94351
1207,53027,53714
1208,27717,48083
1209,16900,3150
1210,45102,34577
1211,24782,10940
1212,54147,76219
1213,73854,89174
1214,29413,44086
1215,46011,18302
1216,60620,99855
1217,32209,23549
1218,75612,9142
1219,63558,24906
1220,66989,2470
1221,2793,13500
1222,74207,30024
1223,8432,16048
1224,57788,68461
1225,54311,51992
1226,34660,14992
1227,33069,55876
1228,3154,69175
1229,99970,1204
1230,33531,72195
1231,33874,25112
1232,47902,92161
1233,52231,30052
1234,96147,48442
1235,77587,29313
1236,40261,93604
1237,46872,34991
1238,1109,4013
1239,22890,62791
1240,27158,19429
1241,58890,84705
1242,66228,11601
1243,2489,40426
1244,66088,74619
1245,7237,96330
1246,55363,47941
1247,58385,19200
1248,19399,56524
1249,49196,90685
1250,16862,84406
1251,1345,71614
1252,98039,84517
1253,96119,44821
1254,58506,14412
1255,13233,25422
1256,34940,63979
1257,23345,72596
1258,15552,79784
1259,7827,79741
1260,83469,55110
1261,75046,80683
1262,93515,61739
1263,20598,4240
1264,13894,84305
1265,3703,45087
1266,84149,82171
1267,15350,37332
1268,93677,67813
1269,69602,8076
1270,77539,86158
1271,35711,33803
1272,21475,92645
1273,11369,69346
1274,78771,19624
1275,32408,65598
1276,98984,28742
1277,14512,59032
1278,43165,2559
1279,38932,978
1280,32107,34595
1281,63978,75176
1282,11221,24697
1283,49711,36754
1284,75944,7292
1285,99951,43373
1286,42777,73838
1287,16066,66195
1288,93948,46993
1289,45580,63354
1290,98323,3298
1291,96020,64726
1292,57576,72627
1293,90819,32244
1294,48061,72651
1295,64921,69761
1296,18733,97294
1297,30225,22086
1298,32358,19498
1299,17536,81565
1300,57479,24837
1301,42121,24343
1302,32811,60014
1303,37631,38877
1304,29580,54221
1305,84535,33668
1306,48139,49073
1307,58978,62700
1308,35161,73858
1309,13076,90129
1310,22131,4606
1311,2278,89008
1312,52471,7078
1313,29975,6466
1314,10839,12848
1315,12301,18836
1316,18258,4681
1317,99059,60781
1318,9866,69378
1319,31889,13088
1320,4456,35210
1321,88089,24728
1322,24763,72986
1323,15160,89262
1324,10773,27469
1325,31195,40763
1326,53170,19317
1327,52348,49858
1328,42288,7762
1329,48800,20744
1330,93097,93976
1331,22021,34477
1332,40775,94781
1333,62679,22578
1334,28827,8542
1335,52965,51965
1336,23226,77708
1337,12869,83623
1338,5577,23389
1339,24413,2802
1340,97077,99022
1341,92315,58824
1342,37406,9079
1343,70185,46409
1344,67950,32265
1345,48968,5679
1346,7171,58178
1347,71429,34734
1348,89415,8071
1349,32190,46639
1350,47920,12868
1351,91214,3752
1352,98870,44645
1353,26380,21866
1354,85050,58830
1355,80416,54827
1356,84468,51510
1357,14588,24453
1358,96599,38865
1359,573,56531
1360,57982,71566
1361,16266,88703
1362,21316,49243
1363,86114,95145
1364,22983,8236
1365,98210,73233
1366,72453,78929
1367,88368,92601
1368,60770,56718
1369,27053,80273
1370,40776,89676
1371,66744,17609
1372,41869,34093
1373,48734,63850
1374,48859,78766
1375,51623,10770
1376,98729,75038
1377,1871,43849
1378,41707,56564
1379,19902,66504
1380,10844,27600
1381,82999,46078
1382,96300,82661
1383,80699,26995
1384,27101,73997
1385,64041,70736
1386,8023,86586
1387,96191,45249
1388,8954,22572
1389,46759,68069
1390,83485,27830
1391,89547,56629
1392,99818,10238
1393,81997,88223
1394,8444,2526
1395,96609,83014
1396,61357,93426
1397,28607,38715
1398,54302,16128
1399,38279,36320
1400,64103,16207
1401,3400,71172
1402,37271,11531
1403,21839,46404
1404,6117,48521
1405,26250,73981
1406,71990,3986
1407,897,37594
1408,92911,85224
1409,88916,58629
1410,2174,50600
1411,2930,6953
1412,84286,58576
1413,93096,49943
1414,88215,14933
1415,32475,97306
1416,24788,467
1417,59689,93115
1418,60142,17819
1419,75032,98659
1420,69800,54451
1421,59778,65286
1422,9518,52806
1423,86729,44361
1424,65208,72955
1425,75043,82628
1426,31413,69719
1427,59373,97780
1428,74778,5400
1429,56358,51901
1430,77685,45
1431,29146,95319
1432,73845,82017
1433,86064,21931
1434,64024,66172
1435,11509,23292
1436,53829,58847
1437,43224,61425
1438,60227,39256
1439,711,42791
1440,23970,61779
1441,74849,94416
1442,92507,66769
1443,15977,45741
1444,89675,17902
1445,43342,15403
1446,92282,16455
1447,20835,21453
1448,71405,47832
1449,18251,95383
1450,70548,23481
1451,49537,4398
1452,38362,7323
1453,74401,63417
1454,97292,30568
1455,30405,8207
1456,24721,33462
1457,83374,45545
1458,46080,56318
1459,56746,45113
1460,87891,98441
1461,44188,85087
1462,65660,37153
1463,25982,1768
1464,41483,8138
1465,39653,38117
1466,50698,65342
1467,4422,52631
1468,7607,77244
1469,1922,69256
1470,86797,89035
1471,45671,96826
1472,84835,24859
1473,14670,71831
1474,86109,7934
1475,42295,64892
1476,27192,16776
1477,87464,75101
1478,31837,90861
1479,124,52178
1480,57752,71695
1481,79143,25812
1482,26845,70594
1483,20521,84822
1484,99474,77924
1485,83898,99695
1486,8411,57148
1487,85082,10376
1488,7167,22968
1489,32258,130
1490,31014,90236
1491,32785,80332
1492,18480,50811
1493,42349,87275
1494,33286,82950
1495,17090,94313
1496,64887,18626
1497,61406,86579
1498,27905,62908
1499,27359,75185
1500,90402,99417
1501,48810,42338
1502,81183,63649
1503,43878,87268
1504,89863,63467
1505,50876,28453
1506,50719,45138
1507,27055,65248
1508,89014,71629
1509,70726,4122
1510,28010,68946
1511,67784,90138
1512,30022,51357
1513,18119,2637
1514,89429,75441
1515,41041,42634
1516,60993,79164
1517,35414,69234
1518,19018,77841
1519,20910,54705
1520,55712,98111
1521,88102,39824
1522,93949,62394
1523,70387,5276
1524,70313,95947
1525,82359,48567
1526,5887,63893
1527,25581,16361
1528,48116,27164
1529,79352,55890
1530,99608,16829
1531,23252,23779
1532,46521,24299
1533,61898,78907
1534,79406,6804
1535,25704,56377
1536,54066,85095
1537,54077,1764
1538,58001,54909
1539,9333,87215
1540,88636,68641
1541,12817,82397
1542,62515,94581
1543,13758,48607
1544,15898,46930
1545,53036,38190
1546,62753,25556
1547,12818,23020
1548,3180,17338
1549,66422,7382
1550,12223,85962
1551,79191,99945
1552,43183,27561
1553,50979,25834
1554,17986,43138
1555,85906,60273
1556,15036,35458
1557,37132,4263
1558,90471,6426
1559,11382,86914
1560,19778,2771
1561,43355,56644
1562,51938,73716
1563,79961,88829
1564,91203,26522
1565,22796,29094
1566,75339,73013
1567,89577,79128
1568,10690,43057
1569,49823,9566
1570,92186,69696
1571,91290,31846
1572,63438,37830
1573,43870,47641
1574,24477,88395
1575,8162,32903
1576,6880,6795
1577,67815,40074
1578,31190,62584
1579,28345,33652
1580,44447,9467
1581,93007,82867
1582,60313,92737
1583,855,16336
1584,10829,8014
1585,94336,34716
1586,89128,2888
1587,15758,14218
1588,83192,21782
1589,60833,70909
1590,84274,94423
1591,66720,19999
1592,39960,12794
1593,15161,57133
1594,43078,18208
1595,80171,20004
1596,35809,6090
1597,37372,88568
1598,65294,46061
1599,25509,73244
1600,9818,42727
1601,60027,62164
1602,51948,32131
1603,14135,74593
1604,20175,4848
1605,25578,10979
1606,85678,15047
1607,78843,19113
1608,15842,62519
1609,87538,75605
1610,63363,67814
1611,95928,56695
1612,99311,57144
1613,64616,27110
1614,69678,93991
1615,14093,82936
1616,88887,9392
1617,28027,16906
1618,79055,727
1619,55172,86381
1620,4049,91525
1621,59695,2936
1622,3337,88151
1623,24110,25187
1624,24817,13535
1625,22952,22043
1626,39229,42711
1627,97780,70845
1628,84015,61082
1629,10422,21338
1630,67811,53132
1631,31960,9148
1632,66390,46266
1633,75418,40288
1634,47488,95685
1635,36705,72292
1636,46220,79186
1637,29656,56037
1638,44576,29237
1639,95937,49391
1640,84421,68855
1641,11776,67469
1642,62256,45226
1643,38656,18362
1644,99746,68880
1645,48903,35645
1646,83323,25695
1647,28284,97383
1648,87663,45699
1649,69421,53165
1650,88210,33145
1651,25904,73557
1652,65892,9195
1653,34813,66328
1654,20138,11086
1655,56207,48123
1656,40351,49721
1657,92716,70660
1658,9506,20571
1659,761,85231
1660,41040,43755
1661,9592,93584
1662,74523,39318
1663,37207,84195
1664,74402,42726
1665,53302,43028
1666,71633,93913
1667,29174,42184
1668,2739,52315
1669,75168,88093
1670,4831,20951
